,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-17,0.0
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-18,0.0
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-19,0.0
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-20,0.0
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-21,0.0
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-22,0.0
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-23,0.0
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-24,0.0
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-25,0.0
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-26,0.0
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-27,0.0
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-28,0.0
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-29,0.0
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-30,0.0
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-31,0.0
01-17,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-01,-0.00029999986290931704
01-18,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-02,-0.00029999986290931704
01-19,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-03,-0.00029999986290931704
01-20,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-04,-0.00029999986290931704
01-21,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-05,-0.00029999986290931704
01-22,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-06,-0.00029999986290931704
01-23,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-07,-0.00029999986290931704
01-24,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-08,-0.00029999986290931704
01-25,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-09,-0.00029999986290931704
01-26,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-10,-0.00029999986290931704
01-27,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-11,-0.00029999986290931704
01-28,0.0,0.0,0.0,-0.0029999986290931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,04-12,-0.00029999986290931704
01-29,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,0.0,1.0,7.0,04-13,0.006499999761581421
01-30,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,0.0,1.0,7.0,04-14,0.006499999761581421
01-31,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-15,0.0019999995827674867
02-01,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-16,0.0019999995827674867
02-02,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-17,0.0019999995827674867
02-03,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-18,0.0019999995827674867
02-04,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-19,0.0019999995827674867
02-05,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-20,0.0019999995827674867
02-06,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-21,0.0019999995827674867
02-07,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-22,0.0019999995827674867
02-08,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-23,0.0019999995827674867
02-09,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-24,0.0019999995827674867
02-10,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-25,0.0019999995827674867
02-11,0.0,0.0,0.0,-0.0029999986290931697,0.06799999624490738,0.0,0.0,0.0,0.0,-0.045000001788139336,1.0,7.0,04-26,0.0019999995827674867
